Age,Gender,Weight(Kg),Height(cm),Muscle(%),Body Fat(%),Exercise per week,Waist circumference (cm),Hip circumference (cm)
53,1,76.34312601947039,186.21859036497423,47.03675850808136,23.23255338840596,2,16.119654190904775,17.922829220504244
61,0,60.00847800988487,155.71557631409542,43.79868644949566,35.56605877755006,0,11.740224750820527,15.859987998974962
50,1,76.62512968863248,179.15511940439558,47.69019220302797,22.76931704865416,5,21.167359279976036,23.8445902527454
52,1,79.37078725273132,182.31797791037428,44.44089515004634,21.639914758353918,5,15.23147281632828,26.913143928859114
76,1,76.01968545492736,174.35397672758523,36.16926048148585,29.78811522695201,2,22.827289390331877,24.782413699169446
35,1,67.7025838642263,171.25707536264295,52.943278784583846,18.01552895896108,2,23.02955364965195,15.159737461062175
56,0,67.29121343518042,170.5586508755683,46.23967995640619,31.007296186082286,6,12.639486375343356,17.549157846211
73,1,85.11609636993953,176.3598227074652,30.475552694516278,31.644258696034587,1,17.15627696950815,16.56151055444803
59,0,75.09001156042328,165.48843397323435,46.91367027728192,41.297838454195485,5,22.548783131638615,16.827814822907147
33,1,89.78261439783329,180.1935924793445,52.02060527853871,24.050422470808744,2,18.91029611271452,18.38253822403572
75,0,53.73646244963042,167.97409299143084,35.51802856685534,35.36401032481016,4,13.832812720387968,17.801049397825064
58,1,86.54465645963447,187.543212108523,42.49793781077683,29.373960218531643,4,16.6057972255292,17.330580748551654
50,1,79.65956329087554,178.60900215817122,45.067009765993696,26.326016867990383,5,16.199263239528907,25.476369240377533
18,0,76.44183937006565,168.6402679040514,54.152370409562145,28.876268250431202,5,20.18509624450973,12.451024250543586
69,0,56.80549054624026,174.2192659806961,39.10117713617613,31.616773021843404,2,14.125154984814413,6.764631289688853
20,0,83.79050623864768,148.6600315378167,51.48871858268785,42.20564170640606,0,28.5505696982224,26.463212317468688
68,0,82.63872516302361,173.25575928160782,35.95495627004975,43.503888755550555,7,22.40373574530651,21.998037904930616
23,0,67.913616512909,162.25445099061866,62.46516778499919,30.384497048711516,3,15.779551387809795,21.334917343687795
20,0,51.48395322153866,157.99050348814134,72.22256315467769,26.441832058732736,5,8.550192636008294,12.958834908515538
70,0,66.22795851251082,156.1175331027389,38.05980286059268,41.438020418637386,4,19.89552995252498,17.34092952882871
66,0,56.9691359394258,166.6719097122824,32.696793863345135,36.488492418733784,4,13.377790109375187,7.593577759743553
58,0,71.94569923274385,155.8389711086375,43.549920255959435,43.121587635061914,7,27.939330886171877,18.887043486508865
49,0,56.67897788061,147.2837062011306,41.88659878771496,35.93011561810762,1,12.178228205387061,21.838502244532062
60,0,77.32635971916716,165.4653109155159,39.12442184715322,38.70652537784523,1,24.028225268538765,29.720607620538452
68,0,82.85066809464585,159.84879808138317,40.708242809068345,47.4463748409729,6,27.637389687315682,23.10823371521769
65,0,64.02038281975939,175.3819784888815,45.681052651942906,35.123411855898716,5,13.933185175993417,15.891394468666153
33,0,62.05778585918671,156.61663074646904,48.767014567043034,36.435980469967554,5,18.545948505067887,22.096870767741066
72,0,44.1735488695289,156.96146722046487,41.391737038000784,29.90964143864483,3,11.315075798800974,8.534434679105356
44,0,66.97139839619058,164.83720502008788,49.471181102527524,36.84273902390194,7,3.8168590840782155,26.279444966570907
73,0,51.85225680748338,150.58740012918997,31.702877996689644,37.81279187649802,1,17.9221377093391,22.836076976669936
70,0,45.10316770577977,168.43798015267672,44.40788044114811,30.15572851119532,0,8.281954490450811,19.43563108512826
21,0,67.06661064985829,157.2831889815171,55.81347178983138,28.564888786737882,0,16.490801126802314,18.322885390270866
23,0,59.99148858768477,156.62244526258652,57.42878915412908,27.59341381030503,6,16.356629086192367,27.668661933812437
41,1,121.35091710082588,172.36272877549987,47.831540288182225,42.88071677078172,7,28.284759590936826,32.05443878927768
44,0,68.10367947747454,168.43570501503115,50.154158041013574,32.56890247083225,7,17.97993518938268,25.057523191231972
40,1,68.49018804945048,182.13057036595322,54.31015366831006,21.972497560203777,1,12.876751006377436,19.920268489313106
74,1,67.36281373626946,168.81838921492303,42.98088063776535,27.989535401646872,4,17.84638684853349,15.511432811096402
64,1,65.67708320792994,177.97245333093463,46.376698175169444,22.36658228209435,5,11.45816459130259,14.257181462827829
45,0,83.03218153921054,169.8075993909254,48.36466294974919,39.75821437572559,4,14.442591825455715,20.928239830984097
30,1,70.26934085945312,175.56504757475184,54.06415985696768,16.966691507133486,3,16.681431591132323,22.321008455280253
78,1,71.10490473625966,187.6984984007842,34.155569834335104,28.367625379930775,3,24.084456111655108,15.010208438435532
21,1,93.70093809364447,169.51190904413733,55.73717720039344,26.844386238889705,0,14.572797388300897,23.208718100679768
27,1,81.78731252008748,181.9493022657971,54.82139104425677,18.353074182186727,2,16.738366587486322,17.44273619012218
53,0,74.94602135966338,170.66145609621762,43.53737063034982,36.524158350037766,3,16.222878841696176,26.46813523735909
29,0,48.75723403793254,159.34794259990662,62.24867434793621,24.560077593330554,5,15.509654833983381,9.921242466419407
29,1,67.13932587105249,169.79710252206095,49.721237816958876,15.30105258849192,0,16.79793378809624,22.448089998609674
61,1,60.5498176773398,177.57829083126558,43.491515405883234,22.893527471514307,2,9.890849722445195,21.130381493743617
51,0,69.72978045674944,156.63412854100827,46.442113330157405,42.834374981033584,7,19.424285629029406,13.782738419861026
59,0,82.40465239166551,164.56627396202626,39.48716683166186,43.60153597870049,0,26.465929213736146,21.737618478839085
47,1,85.99400041307678,174.7301114487628,47.24342112479388,27.442090974602678,5,18.51159085974905,28.500781881572177
18,1,77.78836322619212,178.32448668345435,59.208825778221296,19.36399954529308,4,12.653235051961456,19.798538054806777
48,1,71.92349001298302,170.12579293384934,40.282368383675546,24.609699634339197,0,16.28336913179355,12.70516984277577
49,0,43.69518256497507,164.11629710565708,52.06583955044765,23.535933974055993,7,4.47265634498962,7.525106905225911
23,1,43.896926897768736,177.24171445510515,63.962756134076734,6.5937588448632765,1,8.068133115415796,15.371959720991843
39,1,68.40719863098336,186.55918232347088,49.35336716268985,17.06965262143672,3,17.743027528765687,8.509260449953302
52,1,95.5609290378478,165.4785568551286,48.334805741676526,34.73004396227468,4,27.872586651092973,20.63350261900756
33,0,71.8747752906531,171.4143216111953,57.1662240833214,30.90798853242606,7,17.34472325897159,22.945718198251477
70,1,66.90533282148512,168.22918552324526,42.09126301153429,30.60662739003889,6,20.65752662327709,19.232124018907445
22,0,65.43469775472613,163.17428901128346,45.84766403485926,28.28531453125674,1,9.523389032876459,14.00419055735054
37,0,75.77378643999879,164.62343135622513,55.9187507108655,38.94665678076852,7,19.6397317146679,17.99167528404927
28,1,75.15086237811116,180.95002437772155,48.173283174486706,18.62786228389527,3,16.205643143181288,10.79837404119158
28,1,84.64776710675379,166.6330970958838,54.808862615534395,27.82947207918832,0,20.570825847681988,29.112582543312698
22,1,108.30363928868445,171.88548790303497,47.10580576121447,34.597253839825825,0,30.22762686780786,33.41289499129658
26,0,54.97444959419285,175.63142503844156,60.39495998721478,25.36684784680237,0,20.350673528884904,16.257590243576615
33,0,59.600466701840205,164.68041483592947,64.56587459852719,29.261332910201382,4,12.596980668688904,1.0897171761109732
65,0,71.48926814833521,158.7094373610972,25.41100618230206,45.365348479024654,4,9.369300402104574,20.842378661910477
50,1,90.8319068603153,175.25312819145526,51.66282028823284,30.429585580960985,5,14.482439607220629,26.132810626604318
19,1,60.97912851206866,172.06517103534333,75.58405690463664,11.43614527665639,2,13.461963194353526,12.599374450085971
57,1,69.23711788296549,178.07488694613502,42.74713288754218,20.146564151307594,4,20.886546119426693,19.986007698752882
78,1,79.15026422345882,178.2692625305726,34.398047875315314,30.745804668346526,2,15.394152497166935,25.25982495311726
32,0,53.06518999964122,160.083295494457,63.49872690732664,23.01365718504807,3,12.05144530027504,17.878790604620036
19,0,79.34353225071817,165.75279332912066,54.55902270165246,34.307355038912036,0,12.809053852525905,15.566017977995896
75,0,65.9694694141023,172.10372996822176,44.84346301990544,39.16187716716657,3,8.235458709822087,21.558028937405414
30,1,61.64657208130215,175.5248049502633,58.65504536627455,12.034468758798187,3,14.439960932159824,11.57393707254738
48,0,58.41098218862015,173.78007232895462,52.015874430789154,30.447909492050055,5,20.414204212354164,12.765065148304938
66,1,52.612796915222255,164.7494133240295,36.01722501919115,22.736518846606163,6,21.436988755430107,17.460846428572292
46,0,43.72855063757862,155.39924445263483,63.520110457047316,23.98477624192609,7,8.367695639322823,19.982491456331616
35,1,53.58071349950765,175.88140773711925,55.567223483789306,12.484074067554984,0,12.60322602909233,13.489862842188774
57,1,102.54923543268072,174.20223535081482,42.19113423264655,36.947996520307164,0,24.119918375725288,25.993578867292875
36,0,57.95233636749753,164.92806055258325,58.052001420194756,28.60126441094488,5,2.5463599715326684,16.107806369687033
41,1,69.04723249648443,174.76964060186236,51.105857262998114,18.96134696071888,4,21.268812889135898,14.71163383811309
50,1,96.38557793307157,182.53417250132904,48.8997006525233,26.909561058538067,6,21.756502452238394,32.52569986967942
70,1,76.03891134827207,164.28340826301064,33.50506003329041,35.09314684826124,4,20.18522568673015,18.608439589034433
65,0,60.25354802614842,169.1163763327945,35.68559541457709,42.61365457322201,5,8.339496362687179,22.611549616498973
33,0,62.416008169484165,160.38992396774327,63.11034410909664,30.348583571745557,0,12.675090518920356,17.435164875855456
74,1,52.55683449862022,179.9217862497065,49.13647565110111,21.551412174176765,5,10.475120067510101,14.035804264917223
70,0,67.28129616327814,165.87805420973442,35.76336633105602,38.00145228263732,2,14.594280244418968,17.73979723900778
62,0,55.713373228750335,154.93186821534428,33.705078624120695,37.338873703540145,1,22.73838038357406,17.91996561903837
33,1,85.36528293130442,173.0623417822639,52.171682285805296,25.031415878499605,2,25.219235742271454,23.73641032701045
26,0,85.1804266663836,167.85440039896986,49.895764212420204,37.65375472230655,3,20.788579609793967,17.43976577868986
34,1,60.537390850688865,181.73682641089928,57.190740708845865,15.733553583348979,2,15.578262863331565,12.816752904985355
22,0,44.79506829475452,177.23075566041362,69.25528210105917,19.56192127602544,2,14.182118685184022,7.872112864954125
66,1,68.09571973881766,170.41219599253958,35.3807447675853,28.855094237810157,7,16.136582888202742,18.49461243255594
41,0,68.66957020740081,159.78955738185354,51.902247531003155,33.79949574426598,6,9.251706413673727,17.556796203541438
79,0,61.37028196849295,163.86954598027089,29.93561730941702,39.54996812150539,1,11.875177204561268,11.386351691299087
44,0,68.24413470848536,165.02312349821787,51.80667912600894,34.30219807350233,5,13.95158356322125,11.948622852228016
29,1,79.00044136727433,170.3329653900865,55.070138717695805,19.684205722122183,1,20.192207601342794,20.86222845825185
32,0,67.50892279370281,166.3654396384204,54.224071233660965,33.58136550071306,5,12.114267742075565,14.538077384956207
60,1,69.32479754930993,170.4088451141437,42.13735744542246,26.365098821116533,6,20.426750307299088,14.345510349596438
72,0,58.89418402854539,159.1230739738089,30.64558212370882,38.79586597743451,1,4.772324279771276,20.067058338892068
20,1,56.47476396951167,177.68437932353402,59.506906020756325,10.23973035855105,5,11.58282181002252,15.354412817210378
66,1,85.07198597518581,167.99799077546044,41.57070220646999,33.9575650218235,7,18.910644398091616,22.307345877591672
55,1,95.93093026587408,183.0699708074986,46.22869927704443,30.76135231309761,2,17.338348295248014,21.65237903938036
22,1,65.36642120211445,176.0936502425617,54.893358580343744,15.140001429499334,2,19.363213090216064,19.011836289286748
43,0,64.36103101455869,166.72968297349897,49.55685330352279,33.37677177879365,2,14.097805013816473,8.34082969065081
19,1,52.154100898804046,171.62973714346265,66.93193836434017,7.080364239986705,4,9.91340700126141,12.641103902570528
72,0,71.35231779078791,169.76000710995567,41.9623528690811,37.29420023497783,2,11.61581281796284,18.605946318495526
49,0,60.64408815623631,168.53238651917226,52.481965772603345,29.769138495591434,2,11.391339269386304,14.652706844876377
72,1,105.94896071248068,172.36473431042697,39.902137555082845,43.89474831423048,0,23.444868223493934,26.86428777223536
58,1,80.63293015106498,178.7741667214095,46.73103690366665,28.937283422104045,1,13.010923993850527,20.396687824297196
48,1,85.86454764097762,173.33853996201765,43.458037459010676,30.888171506893332,2,16.587778414866257,20.629452617232413
31,0,78.17502711848623,168.1127163344955,51.513746452675655,35.70033485017328,2,20.276747021809,13.84609449164941
58,0,55.38312759912073,170.2394370545665,39.992774026081364,31.314605918521845,7,10.577648884491829,17.230932487353705
29,0,93.69862534164508,158.46779426881116,47.03339756839896,48.44478665066048,7,28.206284708923242,19.646054528035663
19,0,59.298728885827316,165.81176195160853,62.29874298545677,25.863741044516132,5,9.26649397749043,6.925969038327395
71,1,74.91404497262457,176.5196059304533,39.5427795800257,26.483133251698074,2,15.2573372127839,19.464828385426685
74,1,74.12739897952093,181.76831775565017,40.522056134606416,28.810420732855356,7,15.661155640835137,21.248958373049447
47,0,63.7687255849814,164.81132844821536,48.01589042739984,33.219553155271434,1,22.699831611601923,22.062032346441935
28,0,73.47407416831399,160.4627250622633,49.7312377138435,37.28266284575368,5,21.210975288258528,19.629116076635185
45,0,76.36794460844514,156.6201708790054,44.37613164816266,39.527006039141355,6,25.051723520216044,9.347254582939808
33,0,46.24544761193541,157.89730450995847,56.64017906902619,24.777616768797014,6,3.6016961057623043,7.877777071539523
42,0,85.38918450886666,167.32617003689575,46.746707866288304,40.05893182488911,2,18.226201039240063,26.689985907641397
25,1,70.81638312716123,176.12298923506566,59.784504175619226,16.092686091560722,6,7.5899402445597115,12.391362318756403
20,1,60.906772464916145,181.4722679639405,57.75752449301419,10.828914781760203,5,13.002912693660067,17.308702919712832
43,0,68.66503647749855,167.55668192512823,45.124731381312586,33.201928282955926,5,15.305908743620968,26.764315460761456
36,1,53.14335324059858,162.23892537640484,49.76689248354177,16.205523948576655,2,13.072447535002977,8.52216498696621
27,0,65.76747838896556,178.14222117217804,65.60246306909373,25.911606271528893,6,8.914246731119551,17.156918335430305
29,0,54.96835582941169,166.94684482334318,53.801756614404326,24.737138087257943,1,20.359035453361333,11.591118668032113
66,0,74.26500485311502,162.10973889787905,37.96387728042294,37.073596779094345,0,19.391165922551995,22.853710002933376
72,1,63.00751463519617,164.2941309056575,34.99635210847104,29.37318343167729,3,18.864553767146873,17.532767086805055
73,1,79.49671348565415,180.70959311399275,37.329563912703364,31.492471863496533,3,25.343892238154176,14.321906606419184
21,0,71.2493504885262,157.33716764744787,53.38786771512797,34.33854441582071,2,25.973840609564448,27.86976959121755
21,1,69.07124165367802,170.2844733862255,56.7070258513971,19.344017134720147,5,8.9302742688363,4.729497256977437
62,1,85.04821824408889,165.48052446085148,40.86414863584169,34.99557106346538,6,16.92644889509615,32.7930123882074
40,1,110.00220585776097,184.21948255134248,46.05281657633044,31.808886534691222,4,20.272261429970825,22.059500555132868
18,1,82.69894841063265,173.3764410422173,51.82661387413585,22.989577042429044,1,16.845932897111258,22.364271537363525
70,1,99.10067734850958,170.09395442320258,40.657806575911096,40.22310702315664,2,22.024073053171087,23.4110696787076
70,1,75.13979677877234,184.09625291356244,38.49970197760355,25.09795007989831,5,15.384531471045678,17.60240037312405
24,1,90.1066498709049,168.7480646212307,54.457161007631086,28.37501252287483,0,15.774944453302666,22.18284530381034
18,1,90.26354301959128,178.7759887349495,60.91707375302926,27.4347042080498,1,20.97436509516034,29.52418647884942
28,0,68.099397266256,153.72894183807904,51.22119299555328,35.692954530843,6,16.886971157178262,25.50821870127015
36,0,91.14370011300883,159.7595709320418,41.1291146674719,44.879407090648435,5,26.25421465181924,21.717677550200538
77,1,83.05239054444029,171.0485621158612,37.73140498419318,35.52410183110075,1,16.996255429569388,23.43953503631524
32,1,114.23894079336165,173.18206145628466,51.30194371013012,37.56608046234103,7,21.892466212830502,20.305799379628304
23,0,65.58574899584386,151.1443566871542,48.61822023852525,36.13402557520614,1,17.784222904452875,15.030785026756742
62,0,55.3127444501363,176.5913788119095,41.74558113291029,29.088913896084755,6,14.920046401161875,5.206421284916049
34,0,52.737949243462545,168.37272864949207,45.81957222838618,27.944342265415965,1,13.627922036158937,18.830253700491767
56,0,50.596246357664825,172.2476439303061,51.76733368913877,26.21202800781092,3,11.925978817401312,14.240566001791187
59,0,54.12080522776201,153.0964644362329,33.41302863377164,37.85717509926592,3,3.2783230239911116,15.807646660251594
22,0,65.0370629697446,172.66376996089264,61.64352031371004,25.137198197138893,7,11.87679217001078,13.011676891229204
75,0,73.08802759702318,165.2098398507694,38.00981301314152,45.370876101541455,2,8.19251089160981,26.011388195004802
51,0,49.50739299568866,172.5513376259871,68.7279836279832,28.65847579259335,2,10.800059697219286,7.406694981620782
22,1,68.18312221607597,174.66524815621023,54.47756213184491,12.961302430751246,3,13.49772206481159,13.728032151367444
24,0,58.97032159583961,171.5156481015812,57.895289846467435,26.730845377245227,1,9.454059882241982,20.851307285039493
43,1,74.38250991237021,164.44102707742383,46.70967164339429,26.72747066744838,5,17.911532305344895,14.62888794349898
76,1,69.87170753702392,176.17820945689644,46.90144137097701,29.416713499685613,3,5.487387137002681,18.737607583205943
53,0,62.21962612780746,171.7758678874428,37.701756019961074,33.817068168608756,4,12.563933873346087,11.934608095632694
44,1,69.00726732333749,175.0388202121362,50.62620127524732,23.891656041682907,1,19.72946911966556,19.96060766552028
64,0,64.59289909553344,178.2536383559823,40.15895899846193,30.267917504302073,5,8.381580019292977,11.28276273079338
63,0,64.20771222723191,170.03853995282512,41.880776061699684,35.53748557266064,4,20.78715629206895,16.932916276187488
57,1,88.68587601409035,173.17092628524188,47.62356105021604,33.56603664564971,5,26.32493139681693,21.15685326299637
20,0,65.89096137358538,163.7010978920217,55.13522288518459,29.371700014396662,5,11.198168294748701,19.00363497395377
27,0,55.94093168200878,166.22285228996512,61.57601988594041,23.124251171973896,6,14.561408242868517,13.324182763490178
79,0,62.78572507236549,157.62909725537887,39.989566816289134,43.57295256994284,4,18.806784535578647,21.555128951957023
62,0,78.06725103067278,166.08673559730065,38.879819385441714,44.983722936072525,3,11.573264167168,18.068690542222406
35,0,70.60180594642,170.61435559122157,46.25371615775586,32.42911699713044,5,18.791914129924432,14.031244664141106
42,0,80.99227116700875,161.7668987697619,43.84050101964478,42.32443629281359,2,30.34286320758592,20.257612740535265
32,0,66.70404385021719,171.77438151588427,52.02560862163054,30.12354382317216,5,19.389338933489228,18.116938370924014
72,0,63.66910798230834,167.2297895526566,36.83091400101447,37.67150808460495,1,12.861483495735108,14.476107015491202
69,1,89.53932300230701,179.86966524368742,37.72836454201808,33.50472209950597,1,28.155076685032203,22.543621948890525
78,0,85.57192606579886,172.02172522240997,39.27460746365449,44.43614477813407,5,22.438065714423352,31.150729026244875
28,0,52.039507603936315,155.6749512579739,65.70842311275462,28.639582079402388,7,13.056036350320156,3.2400327127605735
57,1,72.25541937844729,168.05190590800981,46.481894869396044,25.11287734159572,7,15.455029072059647,18.357399712572324
19,0,36.801999534678814,163.6087500469617,73.66306644785844,16.974766978114825,3,1.862454792714642,8.80938203176655
45,1,108.11955283508468,174.17127530018809,40.63950647506815,37.15756202750904,6,20.754746798769553,22.27815860855827
68,1,84.86480121120368,175.35574716320014,39.909478004078764,33.10690887825505,7,17.74710303077837,20.077368073095567
28,1,71.6969807511927,172.9958686963522,53.75865427728059,17.92497828993254,4,18.388344039989565,10.41366555350283
21,0,75.58448052661642,158.953818804948,57.98047479964907,33.5727226066254,3,15.077522572882277,22.026630711083886
67,1,80.55244422062727,183.7711797371126,34.94386597000215,25.313408896649843,0,13.162112472321787,11.564782407502317
57,1,72.03689005831542,189.5059410346135,45.010517221334624,21.945258206725043,7,21.755405335222058,23.532275276572186
25,1,73.67948074563651,185.8995177148592,55.632859604866425,16.97711257256648,3,15.353893372256941,19.707937570289605
41,1,84.98140357634409,172.09261063960344,47.726939806578905,29.01560687670343,0,22.49880011512332,21.96344844049211
47,1,79.64035435781335,163.76870367205674,49.439515799767705,29.11621982756216,7,25.221719334833043,27.05022974247486
28,0,45.67963049913841,164.7581289584292,63.061483133377195,19.641159956290515,7,13.54597192947151,8.573897860713453
36,0,74.97256445754573,174.4687234763781,53.9897372758984,31.95076052157941,1,13.04577099547591,25.179148891553474
29,1,67.71465721243975,175.78898315013876,56.70441249509771,16.935544556725556,1,10.619721692584003,20.379216092576222
27,1,116.58569030427881,179.08341877028582,47.004754466712676,34.97162391118492,3,28.595442790308976,30.808634913908616
23,0,72.5291095372578,146.40633137306222,48.584658426161056,42.26268624501534,3,19.75947652203158,18.931672199999067
76,0,59.51135738736501,167.01262528243294,36.344823058369485,34.642373090638735,4,15.73874685163975,23.268581952658476
47,0,80.20439139851364,167.96143524187718,41.8429681799723,41.81488864390648,7,23.28913366686207,19.294830254484772
57,0,61.251848093026545,167.99058322459533,38.6732657967389,33.712517592328076,2,10.880995721303734,18.358910515058685
33,1,67.50568972864374,171.98559978746906,58.471592212678246,20.213912921687374,5,19.412362769286727,19.44226787825875
53,1,69.27766611397757,174.93552664122768,44.416355620016574,25.213174056242853,6,7.277859867367079,23.4567632752233
47,0,70.31615342062463,173.89513748582266,59.76667110546165,34.833884239272706,5,17.66228219312754,21.44894252541539
67,1,69.88011860902569,177.09274317809638,38.29867509875808,26.317549905380794,2,15.104955223234384,15.182128370530135
48,0,86.11782350631641,161.368148493738,47.68055303589728,47.50139229943234,4,14.951418043357313,30.613746676749663
68,1,104.2810028456809,184.49888508682145,41.59876904224608,34.62608303379156,2,24.366212469315773,22.353213390305378
34,1,93.23399300616059,168.7122443483797,51.62240697322624,30.19319068700685,3,19.500833146885405,29.838710975084624
78,0,56.55868557520054,164.77810138935584,36.56900695979743,36.287409923115305,4,7.970688642257194,10.680424108966598
18,1,63.614049114551975,173.06692411555292,62.80718519470045,11.911584603793814,7,12.307204704954945,19.18188058340063
58,0,66.04413198691901,157.22632298339724,46.8084093948621,35.38262417619201,0,16.562039588896212,23.914554582550036
54,0,81.39451052046701,171.8810722197572,45.02453710294422,38.68277770413747,4,21.07458334910086,27.620722773391638
29,0,62.26353584194292,173.78103070329433,65.11781484372885,26.03578266303259,3,11.47963676147332,25.147892767198122
67,0,50.876369094852215,166.0412506102891,47.319082229008536,31.270871066045352,3,6.99169728279918,18.97108080943228
28,1,95.33076393077303,166.48198972599366,50.424602620925796,29.890525236522027,5,26.15772032100012,22.70161902613379
72,1,81.99525792874984,172.67444464653494,38.21624899922165,34.536948533765816,5,22.78399634360423,27.180835773264214
77,1,92.30748929196739,183.2124521003831,40.54656303174077,31.38043287850103,5,23.59729212717488,19.04350233000758
57,1,75.2124467426779,168.24539461782769,47.819381695361415,27.15548011032156,7,19.85297766074597,19.746318547088975
32,0,58.5803453409176,167.58515447817814,48.163757426233545,26.8997615418549,6,11.330557945449147,10.218018396157994
57,0,54.7306222574268,168.5930626514488,44.887206828769024,34.79279013993767,6,7.492448243453733,24.70739527699261
68,0,65.8761121129319,160.21441847431018,40.00789424399715,37.615543719589176,7,11.327834199592798,22.041815425881516
24,0,48.46682521918505,158.50331569787562,64.78234973557846,23.559660566061137,4,8.02047097373687,18.862289899131873
72,0,68.1442754397388,159.71023290571227,35.028477156168854,42.56246208243921,1,10.754859905572035,25.80639863588165
70,0,59.30606127770513,165.60172655846534,34.7581262875669,34.87214689691682,0,15.325651691040315,14.007750259544855
30,0,63.97039302555303,164.41938598900046,59.4405019478402,30.226954916778215,3,18.390957007381353,14.79709273860782
32,1,86.88770832248879,162.9321397933912,54.795482899737024,28.528285834949695,6,26.331248262636752,32.7165742468052
19,0,59.13552915751638,171.45334439617602,60.24152751485836,22.030893863095358,7,2.684272500025834,19.568424300340936
31,1,56.24421770503743,161.9297511919855,56.02204433627157,16.00728567753856,6,19.22024185695607,12.991729602045986
57,0,75.21058133788877,177.12534295612426,47.59481618299478,34.41401248485947,3,19.432095430329653,22.092811733051686
51,1,61.446294146092924,174.85385903354668,42.700782932721566,18.242218694807274,4,8.541958338670462,9.021624797675113
59,0,54.26113595559579,164.86078101040204,33.059658614512315,31.47829515495076,6,14.144756288035968,8.210525955859804
45,1,71.8737976313942,164.07230233627052,48.21763469799229,28.327787661941713,5,12.558372968235538,21.64953755799415
20,0,58.73713302183414,166.59102052784434,61.48878484050794,25.51332667698309,4,16.164543875531372,8.657088666044867
62,0,70.97715315426296,166.15717977429054,40.067820684129835,38.79365971941616,3,17.752630036739315,13.10419845612202
74,0,68.90323142993375,162.91215853413206,42.435029850330366,42.17827937210439,3,17.911490518816542,15.317269654978722
35,0,67.37244447485482,158.04318529965198,54.59916193938784,36.14412135025267,3,18.06177836136105,17.713906912027447
60,0,73.43578359479821,166.8162386457235,45.375402355765715,40.73633975557165,6,24.127112791436623,20.346426097001206
61,1,66.58580252888945,174.6753156486009,45.20560616220057,24.497343149554045,0,18.196715537271636,13.814554245474985
73,0,73.8004050384845,175.50292920936604,39.23207916624453,37.78530764191913,2,17.5397380591976,24.58632341557321
26,1,100.12094420922558,179.25853965762195,50.342955950464585,25.31997988249945,2,25.70493620416622,25.316430739382138
34,1,92.76592769187806,174.6895617964425,50.595232276907076,30.145768558820148,3,25.797000581722937,19.24332098911495
38,0,76.42518976684235,173.30364127740435,57.525519736301156,33.60887431034833,7,13.613548284087724,21.90189320581003
27,1,96.30501330169741,175.4967607091618,55.129827434753174,28.218993972166242,7,13.554728049081433,16.124271759154375
42,0,64.7996869870386,161.34648873666956,47.02372524485281,33.142636409849146,3,15.932065102545515,23.997574523475468
24,0,74.49255732462845,171.4916100473926,67.30404134146653,30.492543561795372,7,6.2001318041732265,27.553511899319428
72,1,93.0628276350392,174.69503929604898,40.04939193152055,39.98456784682633,4,34.16195319018739,31.407651018992823
63,1,68.98148512849208,173.6751350454436,47.18836629232511,24.60120040757684,7,19.335487118009073,28.91648344424993
42,1,82.7016336420826,167.65658960249309,49.26044253684731,29.83952278960139,1,25.999914999876736,24.888259955456885
58,0,58.537015309200996,171.6460987289425,44.33658257421152,32.21630935995238,3,5.5402283375340335,20.447652218294568
64,0,68.3450018742766,165.96783067582174,38.838398495236916,40.11909710895504,5,18.345787829145234,25.838676916747694
73,0,70.04393876246037,154.04035411989673,46.77555757622748,45.805840766184616,6,17.810611957301727,15.299906161857072
35,0,59.913114722553324,163.74734315258397,55.68794630071521,30.480577741772017,5,23.91457488389982,12.957717154161175
38,0,68.23583505880875,158.45098217360416,41.53617676495369,36.137343503574904,6,16.49471471064122,19.487072489510876
33,1,106.53807349658972,163.78615021410874,50.17984393009704,39.18793829010626,3,27.27473585521683,19.460974944987314
73,0,83.53964686049835,165.95938928937716,31.683947277544284,47.15004889914511,6,16.406883473254858,27.100219620272977
61,1,75.44801460285568,179.54456534438302,43.21899683846986,22.204751730506338,7,14.124293608033897,22.466722025889123
74,0,61.965717267574114,177.27661428236485,45.60002518442882,34.89995693075215,6,10.607860153607287,11.747608793541044
62,1,59.27709492946129,175.06513859038597,45.389281708971964,22.305199735481693,2,11.90307663461565,13.108325023848304
32,1,100.43280840265291,168.4532054441221,51.14121075798601,28.868424543415312,3,24.57741825437209,30.55661905304844
30,1,70.11760954163435,181.95017532659355,55.08170923378993,13.312938736362542,4,11.502361205171457,21.94100695251302
63,1,119.34777005817125,179.20199489056318,43.73224800462881,39.970629735241786,2,21.02646864191405,35.74736209542396
59,0,71.64979782333943,167.22615810802273,37.83849731605655,42.362231717904194,5,20.340891432469604,23.33880813203687
70,1,99.31541619776257,187.5192156399363,46.08185003314987,36.24635261377354,0,15.122380438651629,22.78419889163671
38,0,67.34862807750766,172.38705947994777,52.977340587690044,32.110424038034324,2,17.29551988688839,20.03794554784005
57,0,52.27946630507851,158.5505406733482,36.29234930494233,31.000396257175126,4,10.973967480808623,20.465379117039124
47,1,47.96749066645313,168.52888833455398,51.66134700883009,13.536359190594979,3,11.154681908622441,9.699821274040763
22,0,56.047767383480135,164.92549829818438,70.76329543208625,26.51981647519834,0,7.997666512927442,2.248094200008474
63,1,94.52314385584644,174.82964772272075,41.98282956882743,37.446118271864535,5,17.880241876248498,31.780787815905306
